Date,Product_ID,Product_Name,Product_Category,Model_Series,Units_Sold,Revenue_INR,Region,State,City,Online_Offline,Store_Name,Discount_Percent,Stock_Available,Review_ID,Platform,Customer_ID,Sentiment_Label,Star_Rating,Return_Product,Return_Reason,Keywords_Extracted,Review_Text,Helpfulness_Votes
2024-08-07,MSE-1005,Mouse Samsung Mouse 5,Mouse,Samsung Mouse,470,3488340,East,West Bengal,Kolkata,Online,,5,22,R74098,Amazon,C33784,Positive,5,No,,wireless,Radio create according station standard what left may. positive experience with wireless.,61
2024-11-12,MON-1003,Desktop Monitor ViewFinity 3,Desktop Monitor,ViewFinity,337,2182749,East,West Bengal,Kolkata,Online,,0,151,R76293,Amazon,C36473,Positive,5,Yes,Reality factor feeling.,stand,Know young within language. positive experience with stand.,63
2024-12-04,LPT-1003,Galaxy Book 3,Laptop,Galaxy Book,132,2393688,West,Gujarat,Ahmedabad,Online,,5,38,R13265,Flipkart,C94123,Neutral,3,No,,battery,Establish full mother. neutral experience with battery.,32
2024-08-16,FRZ-1002,Refrigerator Smart Fridge 2,Refrigerator,Smart Fridge,552,29559600,North,Delhi,New Delhi,Online,,0,126,R25831,Flipkart,C82754,Negative,2,No,,design,Threat summer everything nation. negative experience with design.,6
2025-06-24,LPT-1004,Galaxy Book 4,Laptop,Galaxy Book,333,17501148,East,West Bengal,Kolkata,Offline,Samsung Store,15,59,R88446,,C24602,Positive,5,,,performance,Sit fill state career value be. positive experience with performance.,83
2025-01-20,KYB-1002,Keyboard Samsung Keys 2,Keyboard,Samsung Keys,703,26586757,Central,Chhattisgarh,Raipur,Offline,Samsung Store,5,127,R91695,,C37802,Positive,5,,,response,Whole space explain imagine difference. positive experience with response.,81
2025-03-02,LED-T-1004,LED TV T Series 4,LED TV,T Series,624,4956432,West,Rajasthan,Udaipur,Online,,15,129,R67366,Amazon,C98033,Positive,4,Yes,Send myself popular these word brother.,remote,Good military else group produce. positive experience with remote.,83
2024-08-14,EBR-1004,Galaxy Buds 4,Earbuds,Galaxy Buds,582,11819256,West,Maharashtra,Pune,Online,,0,94,R49533,Flipkart,C45774,Positive,5,No,,battery,Plan direction clear organization score ten oil. positive experience with battery.,14
2024-12-02,SPK-1003,Speaker Sound Tower 3,Speaker,Sound Tower,186,10028562,Central,Chhattisgarh,Raipur,Online,,0,186,R80698,Amazon,C52028,Neutral,3,Yes,Art think argue who.,bluetooth,Big try employee edge former. neutral experience with bluetooth.,23
2024-11-02,LPT-1002,Galaxy Book 2,Laptop,Galaxy Book,132,6173772,North,Punjab,Amritsar,Offline,Big C,15,12,R76006,,C33738,Neutral,3,,,performance,Building member short still dinner before particular. neutral experience with performance.,18
2024-11-02,EBR-1005,Galaxy Buds 5,Earbuds,Galaxy Buds,534,24255882,Central,Chhattisgarh,Raipur,Offline,Poorvika,15,38,R19120,,C31807,Positive,5,,,noise cancel,Billion ask enough score Republican. positive experience with noise cancel.,69
2024-08-12,PHN-1005,Galaxy M 5,Smartphone,Galaxy M,308,16355416,West,Gujarat,Surat,Offline,Croma,15,33,R14918,,C31305,Neutral,3,,,performance,List official avoid usually southern middle parent. neutral experience with performance.,9
2024-08-27,EBR-1003,Galaxy Buds 3,Earbuds,Galaxy Buds,677,5227117,West,Gujarat,Surat,Online,,0,47,R94026,Flipkart,C91824,Neutral,3,Yes,Instead security too.,battery,Particular within imagine would that science stock true. neutral experience with battery.,72
2025-03-23,TAB-1002,Galaxy Tab 2,Smart Tablet,Galaxy Tab,781,28979005,West,Rajasthan,Jaipur,Online,,10,8,R22711,Flipkart,C56670,Neutral,3,No,,portability,Energy data fact most billion. neutral experience with portability.,12
2025-01-12,LPT-1003,Galaxy Book 3,Laptop,Galaxy Book,329,2719185,West,Maharashtra,Mumbai,Online,,20,158,R86538,Samsung.com,C53472,Negative,1,No,,battery,Away huge drive least tell single. negative experience with battery.,72
2025-05-02,PHN-1004,Galaxy M 4,Smartphone,Galaxy M,751,33669583,North,Punjab,Ludhiana,Offline,Croma,5,34,R67921,,C40486,Negative,2,,,battery,Course later way. negative experience with battery.,54
2025-01-24,PHN-1001,Galaxy M 1,Smartphone,Galaxy M,536,12726784,Central,Madhya Pradesh,Indore,Offline,Lot Mobiles,5,155,R99730,,C45768,Positive,5,,,performance,Black open experience size business skin. positive experience with performance.,39
2024-11-14,LPT-1002,Galaxy Book 2,Laptop,Galaxy Book,763,6395466,North,Uttar Pradesh,Lucknow,Online,,20,54,R70897,Flipkart,C71282,Positive,4,Yes,Report product discover.,battery,Think student become manage physical throughout spring. positive experience with battery.,98
2024-08-03,TAB-1001,Galaxy Tab 1,Smart Tablet,Galaxy Tab,294,16287012,Central,Madhya Pradesh,Indore,Online,,20,180,R54506,Flipkart,C34707,Positive,4,Yes,Try safe center attack industry now.,portability,Toward month property speak left. positive experience with portability.,25
2024-10-06,KYB-1003,Keyboard Samsung Keys 3,Keyboard,Samsung Keys,180,8435520,West,Maharashtra,Pune,Offline,Poorvika,10,9,R24228,,C36442,Positive,5,,,response,Hit culture sister direction prove administration. positive experience with response.,37
2024-08-13,FRZ-1003,Refrigerator Smart Fridge 3,Refrigerator,Smart Fridge,746,24944748,West,Rajasthan,Udaipur,Online,,0,151,R58543,Flipkart,C60125,Neutral,3,No,,noise,Behavior gun write explain serious. neutral experience with noise.,11
2025-02-23,PHN-1004,Galaxy M 4,Smartphone,Galaxy M,537,12802080,East,Bihar,Patna,Offline,UniverCell,15,37,R56085,,C77803,Negative,2,,,charging,While ball job woman wonder. negative experience with charging.,96
2025-01-27,KYB-1001,Keyboard Samsung Keys 1,Keyboard,Samsung Keys,320,11154880,West,Maharashtra,Pune,Online,,0,184,R92323,Samsung.com,C49012,Positive,4,Yes,Yeah finally care small future make.,keys,Radio result difference issue. positive experience with keys.,26
2024-07-27,MSE-1001,Mouse Samsung Mouse 1,Mouse,Samsung Mouse,91,2374554,North,Uttar Pradesh,Kanpur,Online,,5,3,R50600,Samsung.com,C45575,Neutral,3,No,,click,Space onto future past news economy direction base. neutral experience with click.,73
2025-06-23,LED-T-1004,LED TV T Series 4,LED TV,T Series,475,20229300,South,Karnataka,Mysuru,Online,,0,21,R93435,Samsung.com,C60689,Positive,4,Yes,Suggest three box long along.,display,Man soldier movement. positive experience with display.,1
2025-03-17,TAB-1005,Galaxy Tab 5,Smart Tablet,Galaxy Tab,397,20927458,Central,Madhya Pradesh,Bhopal,Online,,0,100,R99518,Flipkart,C40927,Positive,4,Yes,Group face mind.,portability,Situation on them model allow. positive experience with portability.,27
2025-01-21,MSE-1004,Mouse Samsung Mouse 4,Mouse,Samsung Mouse,180,2672460,West,Maharashtra,Mumbai,Online,,0,190,R45391,Flipkart,C21766,Positive,4,Yes,Story true town.,USB,Note long away color some fine population. positive experience with USB.,88
2025-03-06,EBR-1001,Galaxy Buds 1,Earbuds,Galaxy Buds,775,14469250,East,Odisha,Bhubaneswar,Offline,Big C,10,47,R17604,,C71876,Positive,5,,,battery,Anything nearly interest why write. positive experience with battery.,20
2024-08-29,SPK-1005,Speaker Sound Tower 5,Speaker,Sound Tower,250,699000,South,Kerala,Thiruvananthapuram,Offline,Vijay Sales,0,200,R39040,,C62386,Positive,5,,,bass,Turn five ago world. positive experience with bass.,41
2025-03-31,FRZ-1002,Refrigerator Smart Fridge 2,Refrigerator,Smart Fridge,257,8148185,North,Uttar Pradesh,Kanpur,Online,,20,106,R31284,Flipkart,C46689,Positive,4,No,,design,Age decide region early the ahead official. positive experience with design.,27
2025-07-05,SPK-1001,Speaker Sound Tower 1,Speaker,Sound Tower,403,4673591,West,Rajasthan,Jaipur,Offline,Big C,15,70,R36675,,C85239,Positive,5,,,sound,Radio American trip anyone forward reach sit throughout. positive experience with sound.,67
2025-05-15,MON-1003,Desktop Monitor ViewFinity 3,Desktop Monitor,ViewFinity,236,12980944,East,West Bengal,Kolkata,Offline,Reliance Digital,0,9,R85373,,C56041,Positive,4,,,panel,Tv attack television woman. positive experience with panel.,76
2025-03-15,EBR-1004,Galaxy Buds 4,Earbuds,Galaxy Buds,183,10693605,East,Assam,Guwahati,Online,,15,189,R42969,Samsung.com,C87337,Positive,4,No,,bluetooth,Everybody she believe prove between east question. positive experience with bluetooth.,91
2025-04-24,EBR-1003,Galaxy Buds 3,Earbuds,Galaxy Buds,447,25851798,East,Assam,Guwahati,Offline,Reliance Digital,20,150,R69543,,C44074,Positive,5,,,bluetooth,Pressure short among weight those stop. positive experience with bluetooth.,7
2025-05-10,SSD-1005,SSD EVO Series 5,SSD,EVO Series,122,1634434,West,Maharashtra,Pune,Offline,Samsung Store,15,149,R88063,,C49359,Positive,5,,,fast,Laugh social lose. positive experience with fast.,53
2025-02-26,SSD-1004,SSD EVO Series 4,SSD,EVO Series,182,1925014,East,Odisha,Bhubaneswar,Offline,Vijay Sales,0,29,R31936,,C12027,Positive,5,,,storage,Back although everybody. positive experience with storage.,100
2024-09-14,EBR-1002,Galaxy Buds 2,Earbuds,Galaxy Buds,457,25137742,West,Gujarat,Surat,Offline,Lot Mobiles,15,160,R28644,,C38545,Neutral,3,,,noise cancel,Traditional nice parent administration hour. neutral experience with noise cancel.,88
2025-03-12,LED-T-1004,LED TV T Series 4,LED TV,T Series,126,5782896,Central,Madhya Pradesh,Bhopal,Offline,Samsung Store,5,111,R80466,,C76159,Positive,4,,,4K,Explain without way its include Congress north. positive experience with 4K.,4
2025-05-12,MSE-1005,Mouse Samsung Mouse 5,Mouse,Samsung Mouse,658,7035336,Central,Madhya Pradesh,Indore,Offline,Poorvika,10,128,R84790,,C80663,Positive,5,,,click,Indicate own treat table customer. positive experience with click.,15
2024-12-16,MSE-1005,Mouse Samsung Mouse 5,Mouse,Samsung Mouse,111,5652120,North,Delhi,New Delhi,Offline,Vijay Sales,20,18,R41655,,C64473,Neutral,3,,,sensor,Social down play may first. neutral experience with sensor.,79
2024-08-07,MSE-1005,Mouse Samsung Mouse 5,Mouse,Samsung Mouse,212,6590020,West,Maharashtra,Nagpur,Online,,10,128,R24126,Flipkart,C18099,Positive,4,No,,scroll,Listen the similar because special. positive experience with scroll.,97
2024-10-13,TAB-1004,Galaxy Tab 4,Smart Tablet,Galaxy Tab,656,36499184,West,Maharashtra,Pune,Online,,20,15,R85739,Samsung.com,C79431,Positive,5,Yes,Sometimes order cold trial.,portability,How low just spring organization expert. positive experience with portability.,70
2024-08-16,PHN-1002,Galaxy M 2,Smartphone,Galaxy M,368,17803104,West,Gujarat,Surat,Offline,Vijay Sales,15,128,R54781,,C56972,Positive,5,,,battery,Foreign state vote myself. positive experience with battery.,49
2025-02-06,TAB-1005,Galaxy Tab 5,Smart Tablet,Galaxy Tab,400,14236000,South,Kerala,Thiruvananthapuram,Online,,5,199,R58438,Amazon,C89730,Neutral,3,No,,display,Lose thing left key ok indeed. neutral experience with display.,16
2024-12-01,FRZ-1002,Refrigerator Smart Fridge 2,Refrigerator,Smart Fridge,474,4372176,Central,Madhya Pradesh,Indore,Offline,Big C,15,119,R64967,,C81459,Positive,5,,,cooling,Information hotel land international cause cultural reality. positive experience with cooling.,40
2024-07-22,LPT-1003,Galaxy Book 3,Laptop,Galaxy Book,717,4506345,North,Punjab,Ludhiana,Online,,5,134,R98188,Samsung.com,C26672,Positive,4,Yes,Positive argue play onto keep.,speed,Feeling nothing spring down family piece. positive experience with speed.,50
2025-03-31,LED-T-1001,LED TV T Series 1,LED TV,T Series,369,20552193,Central,Chhattisgarh,Raipur,Offline,Reliance Digital,20,88,R75503,,C11282,Positive,4,,,4K,Sister or behavior test. positive experience with 4K.,28
2025-06-15,LED-T-1001,LED TV T Series 1,LED TV,T Series,283,15525380,South,Tamil Nadu,Chennai,Online,,0,6,R93626,Samsung.com,C89785,Negative,1,No,,display,Key career week consider she add would. negative experience with display.,69
2025-01-01,TAB-1002,Galaxy Tab 2,Smart Tablet,Galaxy Tab,762,19994880,Central,Madhya Pradesh,Bhopal,Online,,5,74,R15954,Flipkart,C85860,Neutral,3,No,,battery,Claim program represent site source wish people. neutral experience with battery.,74
2024-11-14,MON-1004,Desktop Monitor ViewFinity 4,Desktop Monitor,ViewFinity,562,10350916,West,Rajasthan,Jaipur,Online,,0,80,R34011,Samsung.com,C80772,Positive,4,No,,panel,Idea follow record. positive experience with panel.,55
2024-10-10,MSE-1002,Mouse Samsung Mouse 2,Mouse,Samsung Mouse,147,4095714,West,Maharashtra,Nagpur,Offline,Sangeetha,10,176,R53150,,C29861,Neutral,3,,,wireless,Sure else drop prepare north more. neutral experience with wireless.,7
2025-02-10,LED-T-1001,LED TV T Series 1,LED TV,T Series,86,2538204,South,Andhra Pradesh,Visakhapatnam,Online,,5,71,R72777,Samsung.com,C74954,Positive,4,No,,sound,Meeting network season quickly. positive experience with sound.,48
2025-02-14,LED-T-1002,LED TV T Series 2,LED TV,T Series,164,4431936,South,Andhra Pradesh,Visakhapatnam,Offline,Big C,15,122,R54385,,C30587,Positive,5,,,sound,Enter economy land system watch. positive experience with sound.,74
2024-12-11,LPT-1002,Galaxy Book 2,Laptop,Galaxy Book,624,13359216,South,Karnataka,Mysuru,Online,,0,145,R93550,Amazon,C61758,Neutral,3,Yes,Customer individual project could I.,speed,Chance we order attention. neutral experience with speed.,76
2024-11-24,EBR-1003,Galaxy Buds 3,Earbuds,Galaxy Buds,519,1194219,West,Gujarat,Ahmedabad,Online,,5,33,R97027,Samsung.com,C23368,Positive,5,No,,fit,Truth consider clear. positive experience with fit.,44
2024-12-16,LPT-1002,Galaxy Book 2,Laptop,Galaxy Book,730,18461700,North,Punjab,Ludhiana,Online,,10,129,R14485,Amazon,C70984,Positive,5,Yes,Some left meeting.,battery,Thing person organization wall think economy. positive experience with battery.,92
2025-03-10,LED-T-1002,LED TV T Series 2,LED TV,T Series,259,8626254,South,Telangana,Hyderabad,Online,,20,187,R51657,Flipkart,C27259,Negative,2,Yes,Road interesting despite source reality.,remote,Something line raise arm see teach push watch. negative experience with remote.,64
2025-03-22,TAB-1002,Galaxy Tab 2,Smart Tablet,Galaxy Tab,51,1180446,Central,Chhattisgarh,Raipur,Offline,Sangeetha,5,194,R43029,,C95815,Negative,2,,,apps,Door amount or behind. negative experience with apps.,49
2025-01-31,MON-1001,Desktop Monitor ViewFinity 1,Desktop Monitor,ViewFinity,647,22315677,East,Assam,Guwahati,Online,,20,75,R17734,Samsung.com,C50698,Positive,4,No,,refresh rate,Once receive key test. positive experience with refresh rate.,25
2025-03-16,TAB-1002,Galaxy Tab 2,Smart Tablet,Galaxy Tab,577,28520533,Central,Madhya Pradesh,Bhopal,Offline,Croma,15,42,R61452,,C37225,Positive,5,,,note-taking,People technology media base whole discover. positive experience with note-taking.,32
2024-10-29,TAB-1003,Galaxy Tab 3,Smart Tablet,Galaxy Tab,795,3002715,South,Telangana,Hyderabad,Online,,10,79,R44674,Samsung.com,C53871,Positive,5,No,,portability,Six cause close. positive experience with portability.,55
2024-10-24,FRZ-1004,Refrigerator Smart Fridge 4,Refrigerator,Smart Fridge,393,1940634,North,Punjab,Ludhiana,Offline,Reliance Digital,15,55,R40307,,C64161,Positive,4,,,noise,Lot war all chair value risk guess final. positive experience with noise.,85
2024-07-28,MON-1005,Desktop Monitor ViewFinity 5,Desktop Monitor,ViewFinity,193,5717046,East,West Bengal,Kolkata,Online,,20,109,R16212,Amazon,C45599,Positive,4,No,,panel,Set space color without probably he. positive experience with panel.,88
2024-12-20,SSD-1004,SSD EVO Series 4,SSD,EVO Series,578,33771962,Central,Madhya Pradesh,Indore,Online,,5,33,R90010,Samsung.com,C10352,Neutral,3,No,,reliable,Manage serve fact own thank development study. neutral experience with reliable.,64
2024-12-07,FRZ-1004,Refrigerator Smart Fridge 4,Refrigerator,Smart Fridge,92,482356,East,Bihar,Patna,Online,,15,98,R15115,Amazon,C19077,Negative,2,Yes,Sign place president.,energy,Enough that start two live reason him. negative experience with energy.,9
2024-11-28,LED-T-1002,LED TV T Series 2,LED TV,T Series,748,32249272,East,Assam,Guwahati,Online,,0,53,R86981,Amazon,C69787,Positive,5,Yes,Notice my suddenly assume store company.,remote,Quickly current crime seven. positive experience with remote.,9
2024-08-05,EBR-1001,Galaxy Buds 1,Earbuds,Galaxy Buds,260,1141660,North,Punjab,Amritsar,Online,,10,190,R52627,Samsung.com,C23636,Positive,5,Yes,Serve growth want group.,fit,Major store sure material including main late. positive experience with fit.,19
2025-04-28,MON-1005,Desktop Monitor ViewFinity 5,Desktop Monitor,ViewFinity,579,16359645,Central,Chhattisgarh,Raipur,Offline,Samsung Store,10,196,R77776,,C96406,Negative,2,,,stand,Its perhaps simply someone go. negative experience with stand.,10
2025-05-11,PHN-1002,Galaxy M 2,Smartphone,Galaxy M,400,4688000,South,Karnataka,Bengaluru,Online,,0,81,R94454,Amazon,C64490,Negative,2,No,,battery,Charge special majority boy large along industry nothing. negative experience with battery.,30
2024-12-17,LPT-1005,Galaxy Book 5,Laptop,Galaxy Book,616,29528576,West,Rajasthan,Jaipur,Offline,Poorvika,10,105,R15565,,C48946,Negative,2,,,screen,Still life prevent travel detail model. negative experience with screen.,74
2025-03-16,SPK-1004,Speaker Sound Tower 4,Speaker,Sound Tower,250,14487500,East,West Bengal,Kolkata,Online,,5,114,R28066,Samsung.com,C73994,Positive,5,No,,sound,Among about weight morning. positive experience with sound.,10
2025-01-05,SPK-1003,Speaker Sound Tower 3,Speaker,Sound Tower,76,640224,Central,Chhattisgarh,Raipur,Online,,15,20,R83764,Amazon,C60507,Positive,4,Yes,Current condition character second cup.,loud,Five only inside along end. positive experience with loud.,95
2024-12-09,MON-1004,Desktop Monitor ViewFinity 4,Desktop Monitor,ViewFinity,53,1403652,West,Rajasthan,Udaipur,Offline,Reliance Digital,15,51,R80284,,C13029,Positive,5,,,color,Later political share improve prepare food. positive experience with color.,43
2024-10-19,SPK-1001,Speaker Sound Tower 1,Speaker,Sound Tower,776,25997552,North,Punjab,Amritsar,Offline,Reliance Digital,0,162,R94975,,C20562,Positive,5,,,connectivity,Thus lay structure knowledge eat care various. positive experience with connectivity.,50
2024-07-28,PHN-1003,Galaxy M 3,Smartphone,Galaxy M,157,2288118,North,Uttar Pradesh,Lucknow,Online,,15,152,R13541,Samsung.com,C49351,Neutral,3,Yes,Political born ok agreement.,performance,Someone view cultural create send huge. neutral experience with performance.,30
